"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","trans_depth","method","host","uri","referrer","version","user_agent","request_body_len","response_body_len","status_code","status_msg","info_code","info_msg","tags","username","password","proxied","orig_fuids","orig_filenames","orig_mime_types","resp_fuids","resp_filenames","resp_mime_types"
"10573.249105","CBpFC9WnJNEr7zzok","10.0.2.15","51604","52.28.78.236","80","1","GET","eb2.3lift.com","/vs?inv_code=time_sectionfront_feed&pl=12139&as=0&rev=44f7cac&impid=1493596615_466515233_12139&cb=89692","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","37","200","OK","-","-","(empty)","-","-","-","-","-","-","FjDj3a2x3FftRxf6T4","-"
"10573.277435","CwU2AE4fRVIUAq6FT9","10.0.2.15","51607","35.157.152.194","80","1","GET","tlx.3lift.com","/web/auction?inv_code=time_sectionfront_feed&referrer=http://time.com/section/science/#&imp_id=1493596615_466515233_12139&rev=44f7cac&fe=1&ft=1","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","45","200","OK","-","-","(empty)","-","-","-","-","-","-","F1RdFxMBspCuATXv4","-"
"10574.355726","C8crLO3EYQWnawZMR9","10.0.2.15","51601","54.87.139.212","80","2","GET","webservices.webspectator.com","/initcb?appId=1414&vId=ADE69465F7FEA311&dads=0&lts=1493596410869&nv=0&s=2475&res=960x475&c=1&l=en&r=http://time.com/&sr=direct&ts=1493596617414&rs=0&h=http://time.com/section/science/#&npv=2&ltsss=1493596410869&ltsvs=1493596410869","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","2108","200","OK","-","-","(empty)","-","-","-","-","-","-","FJQy8GbocQoVcAC41","-"
"10579.519168","C2XWooKobv4RQYx5k","10.0.2.15","51525","2.21.74.57","80","3","GET","b.scorecardresearch.com","/p?c1=8&c2=15039634&c3=3&c4=ce1c91df&c7=http://time.com/section/science/#&c8=Science | Time.com&c9=http://time.com/&cv=2.0&cj=1&ns__t=1493596621733","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","43","200","OK","-","-","(empty)","-","-","-","-","-","-","FKVyse3RDi8GRvjBF7","-"
"1058.046949","CJqJjKXfLP8VzQD3a","10.0.2.15","51257","2.21.229.80","80","28","GET","demandware.edgesuite.net","/aamz_prd/on/demandware.static/Sites-disneyuk-Site/-/en_GB/v1493356699416/fe-party/js/pages/shop-backbone.js","http://www.disneystore.co.uk/disney-party/shop","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","5853","200","OK","-","-","(empty)","-","-","-","-","-","-","FePXaX10EFB36IgV6c","-"
"1058.104963","CyQOBQFH1SoZVF9A5","10.0.2.15","51255","2.21.229.80","80","24","GET","demandware.edgesuite.net","/aamz_prd/on/demandware.static/Sites-disneyuk-Site/-/en_GB/v1493356699416/fe-party/js/pages/global-quicklook-backbone.js","http://www.disneystore.co.uk/disney-party/shop","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","24538","200","OK","-","-","(empty)","-","-","-","-","-","-","FlXJiO2efyz5xkwPr1","-"
"1058.152377","COUN6wsNUo8ibPBG2","10.0.2.15","51254","2.21.229.80","80","17","GET","demandware.edgesuite.net","/aamz_prd/on/demandware.static/Sites-disneyuk-Site/-/en_GB/v1493356699416/fe-party/js/pages/productset-backbone.js","http://www.disneystore.co.uk/disney-party/shop","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","11327","200","OK","-","-","(empty)","-","-","-","-","-","-","Fc3qH04qHGxxKEKLp","-"
"1058.381724","CpHEmsWnz7RLIJJLj","10.0.2.15","51278","216.58.214.194","80","3","GET","googleads.g.doubleclick.net","/pagead/viewthroughconversion/995708978/?random=1493587081221&cv=7&fst=1493587081221&num=1&fmt=3&label=9h-2CKapqgQQsqDl2gM&guid=ON&u_h=475&u_w=960&u_ah=445&u_aw=960&u_cd=24&u_his=5&u_tz=-420&u_java=false&u_nplug=1&u_nmime=2&ref=http://www.disneystore.co.uk/disney-party&url=http://www.disneystore.co.uk/disney-party/shop&frm=0","http://www.disneystore.co.uk/disney-party/shop","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","42","302","Found","-","-","(empty)","-","-","-","-","-","-","FHmonM12kBh5Qxd1S7","-"
"1058.553258","C3MYmk1IVg5Woi9Lg2","10.0.2.15","51282","52.211.106.218","80","3","GET","app.yieldify.com","/yieldify/code.js?yieldify_id=71&loca=http://www.disneystore.co.uk/disney-party/shop","http://www.disneystore.co.uk/disney-party/shop","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","12113","200","OK","-","-","(empty)","-","-","-","-","-","-","FlKYNJ1GkhE88SS2qg","-"
"1058.563338","CEeL9B1jg7YaAf8zJ2","10.0.2.15","51279","108.161.188.192","80","2","GET","static.hotjar.com","/c/hotjar-269904.js?sv=5","http://www.disneystore.co.uk/disney-party/shop","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","0","304","Not Modified","-","-","(empty)","-","-","-","-","-","-","-","-"
"10582.554171","CpmIOw4ERAxQxxRA7g","10.0.2.15","51455","23.21.84.138","80","8","GET","ping.chartbeat.net","/ping?h=time.com&p=/section/science/&u=CwmXkGBDJZtgByQlzl&d=time.com&g=3088&g0=science&n=1&f=00001&c=1.83&x=0&m=1026&y=3472&o=943&w=374&j=30&R=0&W=0&I=1&E=7&e=0&v=http://time.com/&KK=814::146::C8tEAKToAiabkSxbB3nd7DFyS5N::::c::https://adclick.g.doubleclick.net/pcs/click?xai=AKAOjsvR2bxZ6iPDFJ0LbtoC9fBw5rbaLWpYcVlaCU1ZRfAu8TZMw5TBKuKyperqed_mvJCQpVRh5s-jK_kHcJfMXMwUeRfk4hZgEdeGy9z_9x4_F3_NagR6R7ozNi8Pet8MVFyNi4FjN6p-B7hDZE7Rozel4E8ICXM10Mezj7A7fC5Z0vPXOMzJqIRa2QhfHv5163acF1zTJSDDmWd2zfq4MbxdtH8vCM26yDQ_-A&sig=Cg0ArKJSzDK0jZw9Y1IYEAE&urlfix=1&adurl=https://subscription.time.com/storefront/link/1009961.html%3Ffpa_adid%3D676935254%26fpa_crid%3D108565278014%26fpa_ch%3Dscience%26fpa_subch%3D%26fpa_dartPosition%3Dglobalheader%26fpa_dartType%3Dtout%26fpa_siteName%3Dcm.tim::mFCULDNdmP4BVaG8UCVLKsy4M_Gd::&b=36040&t=CuOwFgv5hFGDhHLwJBuGbvRJShYP&V=90&tz=420&sn=5&eM=0027&eD=0001&EE=7&sv=BSLUeuGpCK8NAdbThG4XjBbufs&sr=https://moz.com/top500&_","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","43","200","OK","-","-","(empty)","-","-","-","-","-","-","Fvrt9C4zisu1uHhp5j","-"
"10585.013483","C7mlNf4FlhKKKddjV9","10.0.2.15","51279","66.117.29.37","80","6","GET","metrics.time.com","/b/ss/timecom,timenews/1/JS-1.6.1/s58749768576272?AQB=1&ndh=1&pf=1&t=30/3/2017 16:57:4 0 420&fid=4E71178658417E1A-20745DFFF1804AE3&ce=UTF-8&pageName=time|science|section: science&g=http://time.com/section/science/&cc=USD&pe=lnk_e&pev1=https://adclick.g.doubleclick.net/pcs/click&c.&a.&activitymap.&page=time|science|section: science&link=SUBSCRIBE&region=header&pageIDType=1&.activitymap&.a&.c&pid=time|science|section: science&pidt=1&oid=https://adclick.g.doubleclick.net/pcs/click?xai=AKAOjsvR2bxZ6iPDFJ0LbtoC9fBw5rbaLWpYcVlaCU1ZRfAu8TZM&ot=A&s=960x475&c=24&j=1.8.5&v=N&k=Y&bw=960&bh=374&AQE=1","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","43","200","OK","-","-","(empty)","-","-","-","-","-","-","FQZNoa2HQ1ghumI93","-"
"10586.169439","CBpFC9WnJNEr7zzok","10.0.2.15","51604","52.28.78.236","80","2","GET","eb2.3lift.com","/r?rr=auction&domain=time.com&ref=http://time.com/section/science/#&pr=time.com&aid=521118163964248454&impid=1493596615_466515233_12139&cb=74797","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","37","200","OK","-","-","(empty)","-","-","-","-","-","-","FEeOpD4BOvap1AL2H3","-"
"10586.176111","CsEBoP3RWgOokZ5W2h","10.0.2.15","51586","13.32.121.176","80","3","GET","ib.3lift.com","/userSync.html","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","2855","200","OK","-","-","(empty)","-","-","-","-","-","-","FOwKWYBKiXmNoDe71","-"
"10586.303411","C0wSYr2qWiIKhSoFt8","10.0.2.15","51613","198.232.127.139","80","1","GET","static.adsnative.com","/static/js/an_triplelift_fallback.js","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","95","200","OK","-","-","(empty)","-","-","-","-","-","-","FVJIJS1W3vvcGnQqG2","-"
"10588.262745","CpmIOw4ERAxQxxRA7g","10.0.2.15","51455","23.21.84.138","80","9","GET","ping.chartbeat.net","/ping?h=time.com&p=/section/science/&u=CwmXkGBDJZtgByQlzl&d=time.com&g=3088&g0=science&n=1&f=00001&c=1.94&x=0&m=1026&y=3472&o=943&w=374&j=30&R=0&W=0&I=1&E=7&e=0&v=http://time.com/&KK=814::146::C8tEAKToAiabkSxbB3nd7DFyS5N::::c::https://adclick.g.doubleclick.net/pcs/click?xai=AKAOjsvR2bxZ6iPDFJ0LbtoC9fBw5rbaLWpYcVlaCU1ZRfAu8TZMw5TBKuKyperqed_mvJCQpVRh5s-jK_kHcJfMXMwUeRfk4hZgEdeGy9z_9x4_F3_NagR6R7ozNi8Pet8MVFyNi4FjN6p-B7hDZE7Rozel4E8ICXM10Mezj7A7fC5Z0vPXOMzJqIRa2QhfHv5163acF1zTJSDDmWd2zfq4MbxdtH8vCM26yDQ_-A&sig=Cg0ArKJSzDK0jZw9Y1IYEAE&urlfix=1&adurl=https://subscription.time.com/storefront/link/1009961.html%3Ffpa_adid%3D676935254%26fpa_crid%3D108565278014%26fpa_ch%3Dscience%26fpa_subch%3D%26fpa_dartPosition%3Dglobalheader%26fpa_dartType%3Dtout%26fpa_siteName%3Dcm.tim::mFCULDNdmP4BVaG8UCVLKsy4M_Gd::&b=36040&t=CuOwFgv5hFGDhHLwJBuGbvRJShYP&V=90&tz=420&sn=6&EE=7&sv=BSLUeuGpCK8NAdbThG4XjBbufs&sr=https://moz.com/top500&_","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","43","200","OK","-","-","(empty)","-","-","-","-","-","-","F5M8jX1eRcs5IPTzXk","-"
"10588.565234","CQwFOf1jJe4DsAHXm9","10.0.2.15","51616","34.206.181.118","80","1","GET","b.sharethrough.com","/butler?type=mediationStart&pkey=PVi91nZB4TxD8uGLypHPWL1V&placementIndex=1&session=706d2bd0-2e00-11e7-93b2-e3197bbf4102&bwidth=960&bheight=374&pref=http%3A%2F%2Ftime.com%2F&ploc=http%3A%2F%2Ftime.com%2Fsection%2Fscience%2F%23&ua=Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0&umtime=1493596630279&version=22-9a966aae04941ef04f9039f1122120a439d74072&uid=pu_V_u187Yx78fzZJ_0CtRkI69PpmZnj&mrid=b95ac1e0-2e00-11e7-93b2-e3197bbf4102&bidId=NO_BID_ID","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","0","200","OK","-","-","(empty)","-","-","-","-","-","-","-","-"
"10588.736102","CaMJwb3IYPfzgQyhGk","10.0.2.15","51617","13.32.121.101","80","1","GET","platform-cdn.sharethrough.com","/api/external/v1/placements/PVi91nZB4TxD8uGLypHPWL1V/public.json","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","5730","200","OK","-","-","(empty)","-","-","-","-","-","-","FskM1q1TyVYBzcms0k","-"
"10593.717875","CQwFOf1jJe4DsAHXm9","10.0.2.15","51616","34.206.181.118","80","2","GET","b.sharethrough.com","/butler?type=networkImpressionRequest&pkey=PVi91nZB4TxD8uGLypHPWL1V&placementIndex=1&networkKey=stxnetwork&networkOrder=1&session=706d2bd0-2e00-11e7-93b2-e3197bbf4102&bwidth=960&bheight=374&pref=http%3A%2F%2Ftime.com%2F&ploc=http%3A%2F%2Ftime.com%2Fsection%2Fscience%2F%23&ua=Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0&umtime=1493596635919&version=22-9a966aae04941ef04f9039f1122120a439d74072&uid=pu_V_u187Yx78fzZJ_0CtRkI69PpmZnj&mrid=b95ac1e0-2e00-11e7-93b2-e3197bbf4102&bidId=NO_BID_ID","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","0","200","OK","-","-","(empty)","-","-","-","-","-","-","-","-"
"10594.190036","Cno5yJxmMf8aKlTQ5","10.0.2.15","51620","54.93.147.80","80","1","GET","btlr.sharethrough.com","/v4?placement_key=PVi91nZB4TxD8uGLypHPWL1V&user_id=pu_V_u187Yx78fzZJ_0CtRkI69PpmZnj&instant_play_capable=true&rtusuid=pu_V_u187Yx78fzZJ_0CtRkI69PpmZnj&mrid=b95ac1e0-2e00-11e7-93b2-e3197bbf4102&ijson=native_callback_1&_=1493596493417","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","7493","200","OK","-","-","(empty)","-","-","-","-","-","-","FC4CHM3poRWSGLEB3a","-"
"10599.540566","C8crLO3EYQWnawZMR9","10.0.2.15","51601","54.87.139.212","80","3","GET","webservices.webspectator.com","/adunitMapping?appId=1414&eaup=/8484/cm.tim/science/main&eolid=676935254&eci=108565278014&ct={\"ch\":[\"science\"],\"sch\":[],\"domain\":[\"time.com\"],\"rhost\":[\"time.com\"],\"path\":[\"time\",\"section\",\"science\"],\"ti_id\":[\"166af0bf-e03e-4b12-b922-cbd3529a80a9\"],\"ptype\":[\"section\"],\"ctype\":[\"post\"],\"aid\":[\"4759439\"],\"topic\":[\"dna\"],\"tags\":[\"dna,onetime\"],\"rdsn\":[\"2017TIME\"],\"etype\":[],\"neg\":[],\"zone\":[\"science/main\"],\"url\":[\"http://time.com/science/\"],\"campaign\":[],\"spons\":[],\"frnch\":[],\"section\":[\"science\"],\"beta\":[\"true\"],\"pos\":[\"1\"],\"ad_div\":[\"ad-80x25\"],\"cmpos\":[\"globalheader\"],\"cmtyp\":[\"tout\"],\"tile\":[\"6\"],\"id\":[\"ad-80x25\"],\"sz\":[\"80x25\"],\"realvu\":[\"yes\"],\"gwd\":[]}&w=80&h=25&wsRotSlot=&isda=0","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","1220","200","OK","-","-","(empty)","-","-","-","-","-","-","Fkumt722UKj4K1Sath","-"
"106.127936","CrvZpd3Iq2Pe7Fr6df","10.0.2.15","49176","93.184.220.29","80","1","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FjII7PRHMmTW9ye42","-","application/ocsp-request","FkDsdcb39cywaYnWh","-"
"106.436299","CrvZpd3Iq2Pe7Fr6df","10.0.2.15","49176","93.184.220.29","80","2","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FvMWK64LvuyipKrdU4","-","application/ocsp-request","Fh1e6B1IzVxkTpLxJ","-"
"10600.033134","CaZhvt1Imc2r4Ihhql","10.0.2.15","51622","54.242.242.112","80","1","GET","webservices.webspectator.com","/adunitMapping?appId=1414&eaup=/8484/tim/science/main&eolid=37604294&eci=53346049334&ct={\"ch\":[\"science\"],\"sch\":[],\"domain\":[\"time.com\"],\"rhost\":[\"time.com\"],\"path\":[\"time\",\"section\",\"science\"],\"ti_id\":[\"166af0bf-e03e-4b12-b922-cbd3529a80a9\"],\"ptype\":[\"section\"],\"ctype\":[\"post\"],\"aid\":[\"4759439\"],\"topic\":[\"dna\"],\"tags\":[\"dna,onetime\"],\"rdsn\":[\"2017TIME\"],\"etype\":[],\"neg\":[],\"zone\":[\"science/main\"],\"url\":[\"http://time.com/science/\"],\"campaign\":[],\"spons\":[],\"frnch\":[],\"section\":[\"science\"],\"beta\":[\"true\"],\"pos\":[\"1\"],\"ad_div\":[\"ad-oop\"],\"tile\":[\"5\"],\"id\":[\"ad-oop\"],\"sz\":[\"1x1\"],\"realvu\":[\"yes\"],\"gwd\":[]}&w=1&h=1&wsRotSlot=&isda=0","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","1191","200","OK","-","-","(empty)","-","-","-","-","-","-","FRSnkM3rMqJayFW5P1","-"
"10600.041689","CXv4eR1l5leKGS82g4","10.0.2.15","51623","54.242.242.112","80","1","GET","webservices.webspectator.com","/adunitMapping?appId=1414&eaup=/8484/tim/science/main&eolid=352239974&eci=72593332934&ct={\"ch\":[\"science\"],\"sch\":[],\"domain\":[\"time.com\"],\"rhost\":[\"time.com\"],\"path\":[\"time\",\"section\",\"science\"],\"ti_id\":[\"166af0bf-e03e-4b12-b922-cbd3529a80a9\"],\"ptype\":[\"section\"],\"ctype\":[\"post\"],\"aid\":[\"4759439\"],\"topic\":[\"dna\"],\"tags\":[\"dna,onetime\"],\"rdsn\":[\"2017TIME\"],\"etype\":[],\"neg\":[],\"zone\":[\"science/main\"],\"url\":[\"http://time.com/science/\"],\"campaign\":[],\"spons\":[],\"frnch\":[],\"section\":[\"science\"],\"beta\":[\"true\"],\"pos\":[\"1\"],\"ad_div\":[\"ad-1x6\"],\"tile\":[\"4\"],\"id\":[\"ad-1x6\"],\"sz\":[\"1x6\"],\"realvu\":[\"yes\"],\"gwd\":[]}&w=1&h=6&wsRotSlot=&isda=0","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","1169","200","OK","-","-","(empty)","-","-","-","-","-","-","FMiu3x4izGHnruiT4","-"
"10600.134645","Cm9q7l2JTJBrhxwn4c","10.0.2.15","51624","54.242.242.112","80","1","GET","webservices.webspectator.com","/adunitMapping?appId=1414&eaup=/8484/tim/science/main&eolid=683308574&eci=108572930174&ct={\"ch\":[\"science\"],\"sch\":[],\"domain\":[\"time.com\"],\"rhost\":[\"time.com\"],\"path\":[\"time\",\"section\",\"science\"],\"ti_id\":[\"166af0bf-e03e-4b12-b922-cbd3529a80a9\"],\"ptype\":[\"section\"],\"ctype\":[\"post\"],\"aid\":[\"4759439\"],\"topic\":[\"dna\"],\"tags\":[\"dna,onetime\"],\"rdsn\":[\"2017TIME\"],\"etype\":[],\"neg\":[],\"zone\":[\"science/main\"],\"url\":[\"http://time.com/science/\"],\"campaign\":[],\"spons\":[],\"frnch\":[],\"section\":[\"science\"],\"beta\":[\"true\"],\"strnativekey\":[\"PVi91nZB4TxD8uGLypHPWL1V\"],\"pos\":[\"1\"],\"ad_div\":[\"ad-480x101_1x5_1\"],\"tile\":[\"3\"],\"id\":[\"ad-480x101_1x5_1\"],\"sz\":[\"480x101\",\"1x5\"],\"realvu\":[\"yes\"],\"gwd\":[]}&w=1&h=5&wsRotSlot=&isda=0","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","1302","200","OK","-","-","(empty)","-","-","-","-","-","-","Fg8lGJ3WOZtN2m78f8","-"
"10600.441703","C8crLO3EYQWnawZMR9","10.0.2.15","51601","54.87.139.212","80","4","GET","webservices.webspectator.com","/adunitMapping?appId=1414&eaup=/8484/tim/science/main&eolid=680726894&eci=108565389134&ct={\"ch\":[\"science\"],\"sch\":[],\"domain\":[\"time.com\"],\"rhost\":[\"time.com\"],\"path\":[\"time\",\"section\",\"science\"],\"ti_id\":[\"166af0bf-e03e-4b12-b922-cbd3529a80a9\"],\"ptype\":[\"section\"],\"ctype\":[\"post\"],\"aid\":[\"4759439\"],\"topic\":[\"dna\"],\"tags\":[\"dna,onetime\"],\"rdsn\":[\"2017TIME\"],\"etype\":[],\"neg\":[],\"zone\":[\"science/main\"],\"url\":[\"http://time.com/science/\"],\"campaign\":[],\"spons\":[],\"frnch\":[],\"section\":[\"science\"],\"beta\":[\"true\"],\"strnativekey\":[\"PVi91nZB4TxD8uGLypHPWL1V\"],\"pos\":[\"1\"],\"ad_div\":[\"ad-480x100_1x5_1\"],\"tile\":[\"2\"],\"id\":[\"ad-480x100_1x5_1\"],\"sz\":[\"480x100\",\"1x5\"],\"realvu\":[\"no\"],\"gwd\":[]}&w=1&h=5&wsRotSlot=&isda=0","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","1301","200","OK","-","-","(empty)","-","-","-","-","-","-","FoGGjamzrKH7zKSG6","-"
"10600.445645","CyxWW74flocnklE6c8","10.0.2.15","51625","54.242.242.112","80","1","GET","webservices.webspectator.com","/adunitMapping?appId=1414&eaup=/8484/tim/science/main&eolid=null&eci=null&ct={\"ch\":[\"science\"],\"sch\":[],\"domain\":[\"time.com\"],\"rhost\":[\"time.com\"],\"path\":[\"time\",\"section\",\"science\"],\"ti_id\":[\"166af0bf-e03e-4b12-b922-cbd3529a80a9\"],\"ptype\":[\"section\"],\"ctype\":[\"post\"],\"aid\":[\"4759439\"],\"topic\":[\"dna\"],\"tags\":[\"dna,onetime\"],\"rdsn\":[\"2017TIME\"],\"etype\":[],\"neg\":[],\"zone\":[\"science/main\"],\"url\":[\"http://time.com/science/\"],\"campaign\":[],\"spons\":[],\"frnch\":[],\"section\":[\"science\"],\"beta\":[\"true\"],\"pos\":[\"1\"],\"ad_div\":[\"ad-728x90_970x250_970x90_970x66_101x1_1\"],\"tile\":[\"1\"],\"id\":[\"ad-728x90_970x250_970x90_970x66_101x1_1\"],\"sz\":[\"728x90\",\"970x250\",\"970x90\",\"970x66\",\"101x1\"],\"realvu\":[\"yes\"],\"IOM\":[\"1_15\"],\"gwd\":[]}&w=728&h=90&wsRotSlot=&isda=1","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","1285","200","OK","-","-","(empty)","-","-","-","-","-","-","F7Qd1b3F7wPNQ5HCf6","-"
"10601.329573","CyIV4tL1Pla8peyT7","10.0.2.15","51627","52.72.84.241","80","1","GET","ortc-prd.realtime.co","/server/2.1/?guid=5addc1c9-7a73-2640-9280-3c871ec82dae&appkey=R60tcQ","http://time.com/section/science/","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","64","200","OK","-","-","(empty)","-","-","-","-","-","-","Fv2beG2sM2zd8x1Ch9","-"
"10603.792083","CBpFC9WnJNEr7zzok","10.0.2.15","51604","52.28.78.236","80","3","GET","eb2.3lift.com","/uidps?idx=0","http://ib.3lift.com/userSync.html","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","0","302","Found","-","-","(empty)","-","-","-","-","-","-","-","-"
"10605.449453","CLGA3x23HDUX6e4AV4","10.0.2.15","51596","13.32.118.234","80","2","POST","ocsp.sca1b.amazontrust.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FFmNYe3w3HXc2Goxda","-","application/ocsp-request","FarAFY2U9hfelK8BEd","-"
"10608.717664","CaoKrV2WYrm1gODAsk","10.0.2.15","51597","13.32.118.234","80","2","POST","ocsp.sca1b.amazontrust.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","F6pyld1Jjx523mzAzi","-","application/ocsp-request","FS61V72oT7ufGZtbWl","-"
"10608.723489","CLGA3x23HDUX6e4AV4","10.0.2.15","51596","13.32.118.234","80","3","POST","ocsp.sca1b.amazontrust.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","Fg4Zt4ksb1AkSI1m7","-","application/ocsp-request","FCx0l54RVPz4lQ1swh","-"
"10608.870447","C9yw1D2mrKrZPtTTxl","10.0.2.15","51533","72.167.239.239","80","4","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","75","1776","200","OK","-","-","(empty)","-","-","-","FqrE8P2DiBLjAqh5E3","-","application/ocsp-request","FJ4Znm3qrAvuqapyu","-"
"10609.031303","C0JEG84T4VZn3sP0sk","10.0.2.15","51541","72.167.239.239","80","2","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","75","1776","200","OK","-","-","(empty)","-","-","-","FWwxqV3koXv2pubms4","-","application/ocsp-request","FtFp8q1aA8H20Phtyg","-"
"10609.217968","Cpl161137iZrrhmud1","10.0.2.15","51646","216.58.209.162","80","1","GET","googleads.g.doubleclick.net","/pagead/gen_204?id=wfocus&gqid=tHkGWfuXJ6SjzAbri4igDg&qqid=CPn60_SwzdMCFdITGwodwIkJNw&fg=1","http://tpc.googlesyndication.com/safeframe/1-0-8/html/container.html","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","0","204","No Content","-","-","(empty)","-","-","-","-","-","-","-","-"
